plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Class
36,144,1.070915584785154,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-24 14:38,-12.8 secs,Planet NICFI Public,,POINT(1.070915584785154 12.99796666117554),Prairies
37,145,-3.834110445328494,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-24 14:38,0.9 secs,Planet NICFI Public,,POINT(-3.834110445328494 10.826833810930836),Treeds areas
37,146,-3.834110445328494,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-24 14:38,0.9 secs,Planet NICFI Public,,POINT(-3.834110445328494 10.827054392030249),Treeds areas
37,147,-3.8338858665074333,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-24 14:38,0.9 secs,Planet NICFI Public,,POINT(-3.833885866507433 10.826833810930836),Treeds areas
37,148,-3.8338858665074333,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-24 14:38,0.9 secs,Planet NICFI Public,,POINT(-3.833885866507433 10.827054392030249),Treeds areas
38,149,-1.6152716935532763,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,22.5 secs,Planet NICFI Public,,POINT(-1.615271693553276 13.6795272415294),Other land
38,150,-1.6152716935532763,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,22.5 secs,Planet NICFI Public,,POINT(-1.615271693553276 13.679745449776249),Other land
38,151,-1.6150471147322154,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,22.5 secs,Planet NICFI Public,,POINT(-1.615047114732215 13.6795272415294),Other land
38,152,-1.6150471147322154,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,22.5 secs,Planet NICFI Public,,POINT(-1.615047114732215 13.679745449776249),Other land
39,153,-3.600548471457418,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,-13.4 secs,Planet NICFI Public,,POINT(-3.600548471457418 13.111510614400927),Prairies
39,154,-3.600548471457418,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,-13.4 secs,Planet NICFI Public,,POINT(-3.600548471457418 13.111729338448455),Prairies
39,155,-3.600323892636357,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,-13.4 secs,Planet NICFI Public,,POINT(-3.600323892636357 13.111510614400927),Prairies
39,156,-3.600323892636357,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-24 14:39,-13.4 secs,Planet NICFI Public,,POINT(-3.600323892636357 13.111729338448455),Prairies
40,157,-2.8998625498441912,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-24 14:41,87.8 secs,Planet NICFI Public,,POINT(-2.899862549844191 13.566031623815675),Prairies
40,158,-2.8998625498441912,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-24 14:41,87.8 secs,Planet NICFI Public,,POINT(-2.899862549844191 13.566249936840947),Prairies
40,159,-2.8996379710231306,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-24 14:41,87.8 secs,Planet NICFI Public,,POINT(-2.899637971023131 13.566031623815675),Prairies
40,160,-2.8996379710231306,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-24 14:41,87.8 secs,Planet NICFI Public,,POINT(-2.899637971023131 13.566249936840947),Prairies
41,161,-4.651577353877258,10.367678370326061,anis.ghattassi@oss.org.tn,false,2022-11-24 14:42,-9.4 secs,Planet NICFI Public,,POINT(-4.651577353877258 10.367678370326061),Treeds areas
41,162,-4.651577353877258,10.367899282404835,anis.ghattassi@oss.org.tn,false,2022-11-24 14:42,-9.4 secs,Planet NICFI Public,,POINT(-4.651577353877258 10.367899282404835),Treeds areas
41,163,-4.651352775056197,10.367678370326061,anis.ghattassi@oss.org.tn,false,2022-11-24 14:42,-9.4 secs,Planet NICFI Public,,POINT(-4.651352775056197 10.367678370326061),Treeds areas
41,164,-4.651352775056197,10.367899282404835,anis.ghattassi@oss.org.tn,false,2022-11-24 14:42,-9.4 secs,Planet NICFI Public,,POINT(-4.651352775056197 10.367899282404835),Treeds areas
42,165,-2.199176628230965,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-24 14:47,297.7 secs,Planet NICFI Public,,POINT(-2.199176628230965 12.77006621668788),Water bodies
42,166,-2.199176628230965,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-24 14:47,297.7 secs,Planet NICFI Public,,POINT(-2.199176628230965 12.77028524045032),Water bodies
42,167,-2.1989520494099044,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-24 14:47,297.7 secs,Planet NICFI Public,,POINT(-2.198952049409904 12.77006621668788),Water bodies
42,168,-2.1989520494099044,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-24 14:47,297.7 secs,Planet NICFI Public,,POINT(-2.198952049409904 12.77028524045032),Water bodies
43,169,-0.5642428111334359,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:48,7.8 secs,Planet NICFI Public,,POINT(-0.564242811133436 11.285286630832445),Cultivated land
43,170,-0.5642428111334359,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-24 14:48,7.8 secs,Planet NICFI Public,,POINT(-0.564242811133436 11.285506867325736),Cultivated land
43,171,-0.5640182323123752,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:48,7.8 secs,Planet NICFI Public,,POINT(-0.564018232312375 11.285286630832445),Cultivated land
43,172,-0.5640182323123752,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-24 14:48,7.8 secs,Planet NICFI Public,,POINT(-0.564018232312375 11.285506867325736),Cultivated land
44,173,-2.666300575973116,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-24 14:49,54.5 secs,Mapbox Satellite,,POINT(-2.666300575973116 12.997747836405296),Wetlands
44,174,-2.666300575973116,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-24 14:49,54.5 secs,Mapbox Satellite,,POINT(-2.666300575973116 12.99796666117554),Wetlands
44,175,-2.6660759971520553,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-24 14:49,54.5 secs,Mapbox Satellite,,POINT(-2.666075997152055 12.997747836405296),Wetlands
44,176,-2.6660759971520553,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-24 14:49,54.5 secs,Mapbox Satellite,,POINT(-2.666075997152055 12.99796666117554),Wetlands
45,177,0.2532240974153286,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-4.2 secs,Mapbox Satellite,,POINT(0.253224097415329 14.01968426044536),Cultivated land
45,178,0.2532240974153286,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-4.2 secs,Mapbox Satellite,,POINT(0.253224097415329 14.019902149534445),Cultivated land
45,179,0.2534486762363893,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-4.2 secs,Mapbox Satellite,,POINT(0.253448676236389 14.01968426044536),Cultivated land
45,180,0.2534486762363893,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-4.2 secs,Mapbox Satellite,,POINT(0.253448676236389 14.019902149534445),Cultivated land
46,181,-4.534796366941721,10.022867803844449,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-18.0 secs,Mapbox Satellite,,POINT(-4.534796366941721 10.022867803844449),Treeds areas
46,182,-4.534796366941721,10.023088955151536,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-18.0 secs,Mapbox Satellite,,POINT(-4.534796366941721 10.023088955151536),Treeds areas
46,183,-4.53457178812066,10.022867803844449,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-18.0 secs,Mapbox Satellite,,POINT(-4.53457178812066 10.022867803844449),Treeds areas
46,184,-4.53457178812066,10.023088955151536,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-18.0 secs,Mapbox Satellite,,POINT(-4.53457178812066 10.023088955151536),Treeds areas
47,185,-3.950891432264031,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-17.5 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.542179353024082),Cultivated land
47,186,-3.950891432264031,12.542398572494847,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-17.5 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.542398572494847),Cultivated land
47,187,-3.9506668534429705,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-17.5 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.542179353024082),Cultivated land
47,188,-3.9506668534429705,12.542398572494847,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-17.5 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.542398572494847),Cultivated land
48,189,-3.600548471457418,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-15.3 secs,Mapbox Satellite,,POINT(-3.600548471457418 12.314090668666026),Treeds areas
48,190,-3.600548471457418,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-15.3 secs,Mapbox Satellite,,POINT(-3.600548471457418 12.314310080545823),Treeds areas
48,191,-3.600323892636357,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-15.3 secs,Mapbox Satellite,,POINT(-3.600323892636357 12.314090668666026),Treeds areas
48,192,-3.600323892636357,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-15.3 secs,Mapbox Satellite,,POINT(-3.600323892636357 12.314310080545823),Treeds areas
49,193,-0.6810237980689736,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-7.5 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.085803602684976),Cultivated land
49,194,-0.6810237980689736,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-7.5 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.086023203659522),Cultivated land
49,195,-0.680799219247913,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-7.5 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.085803602684976),Cultivated land
49,196,-0.680799219247913,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-24 14:50,-7.5 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.086023203659522),Cultivated land
50,197,-1.7320526804888137,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,10.3 secs,Mapbox Satellite,,POINT(-1.732052680488814 11.51424072699892),Cultivated land
50,198,-1.7320526804888137,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,10.3 secs,Mapbox Satellite,,POINT(-1.732052680488814 11.514460786113133),Cultivated land
50,199,-1.731828101667753,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,10.3 secs,Mapbox Satellite,,POINT(-1.731828101667753 11.51424072699892),Cultivated land
50,200,-1.731828101667753,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,10.3 secs,Mapbox Satellite,,POINT(-1.731828101667753 11.514460786113133),Cultivated land
51,201,-1.7320526804888137,14.472441799240002,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-5.2 secs,Mapbox Satellite,,POINT(-1.732052680488814 14.472441799240002),Prairies
51,202,-1.7320526804888137,14.472659251610281,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-5.2 secs,Mapbox Satellite,,POINT(-1.732052680488814 14.472659251610281),Prairies
51,203,-1.731828101667753,14.472441799240002,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-5.2 secs,Mapbox Satellite,,POINT(-1.731828101667753 14.472441799240002),Prairies
51,204,-1.731828101667753,14.472659251610281,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-5.2 secs,Mapbox Satellite,,POINT(-1.731828101667753 14.472659251610281),Prairies
52,205,-2.666300575973116,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-15.4 secs,Mapbox Satellite,,POINT(-2.666300575973116 13.566031623815675),Cultivated land
52,206,-2.666300575973116,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-15.4 secs,Mapbox Satellite,,POINT(-2.666300575973116 13.566249936840947),Cultivated land
52,207,-2.6660759971520553,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-15.4 secs,Mapbox Satellite,,POINT(-2.666075997152055 13.566031623815675),Cultivated land
52,208,-2.6660759971520553,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-24 14:51,-15.4 secs,Mapbox Satellite,,POINT(-2.666075997152055 13.566249936840947),Cultivated land
53,209,2.238500875319471,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-9.6 secs,Mapbox Satellite,,POINT(2.238500875319471 12.085803602684976),Treeds areas
53,210,2.238500875319471,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-9.6 secs,Mapbox Satellite,,POINT(2.238500875319471 12.086023203659522),Treeds areas
53,211,2.2387254541405315,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-9.6 secs,Mapbox Satellite,,POINT(2.238725454140532 12.085803602684976),Treeds areas
53,212,2.2387254541405315,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-9.6 secs,Mapbox Satellite,,POINT(2.238725454140532 12.086023203659522),Treeds areas
54,213,-3.133424523715267,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-19.0 secs,Mapbox Satellite,,POINT(-3.133424523715267 11.857321609735067),Cultivated land
54,214,-3.133424523715267,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-19.0 secs,Mapbox Satellite,,POINT(-3.133424523715267 11.857541396475156),Cultivated land
54,215,-3.1331999448942063,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-19.0 secs,Mapbox Satellite,,POINT(-3.133199944894206 11.857321609735067),Cultivated land
54,216,-3.1331999448942063,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-19.0 secs,Mapbox Satellite,,POINT(-3.133199944894206 11.857541396475156),Cultivated land
55,217,-0.3306808372623603,14.81140662434025,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.1 secs,Mapbox Satellite,,POINT(-0.33068083726236 14.81140662434025),Water bodies
55,218,-0.3306808372623603,14.811623740863652,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.1 secs,Mapbox Satellite,,POINT(-0.33068083726236 14.811623740863652),Water bodies
55,219,-0.3304562584412996,14.81140662434025,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.1 secs,Mapbox Satellite,,POINT(-0.3304562584413 14.81140662434025),Water bodies
55,220,-0.3304562584412996,14.811623740863652,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.1 secs,Mapbox Satellite,,POINT(-0.3304562584413 14.811623740863652),Water bodies
56,221,0.9539100190285553,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.6 secs,Mapbox Satellite,,POINT(0.953910019028555 11.628648159813778),Treeds areas
56,222,0.9539100190285553,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.6 secs,Mapbox Satellite,,POINT(0.953910019028555 11.628868128975583),Treeds areas
56,223,0.954134597849616,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.6 secs,Mapbox Satellite,,POINT(0.954134597849616 11.628648159813778),Treeds areas
56,224,0.954134597849616,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-17.6 secs,Mapbox Satellite,,POINT(0.954134597849616 11.628868128975583),Treeds areas
57,225,-2.7830815629086536,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.7 secs,Mapbox Satellite,,POINT(-2.783081562908654 11.399786738019586),Cultivated land
57,226,-2.7830815629086536,11.400006886244924,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.7 secs,Mapbox Satellite,,POINT(-2.783081562908654 11.400006886244924),Cultivated land
57,227,-2.7828569840875925,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.7 secs,Mapbox Satellite,,POINT(-2.782856984087592 11.399786738019586),Cultivated land
57,228,-2.7828569840875925,11.400006886244924,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.7 secs,Mapbox Satellite,,POINT(-2.782856984087592 11.400006886244924),Cultivated land
58,229,-2.7830815629086536,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-14.3 secs,Mapbox Satellite,,POINT(-2.783081562908654 11.285286630832445),Cultivated land
58,230,-2.7830815629086536,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-14.3 secs,Mapbox Satellite,,POINT(-2.783081562908654 11.285506867325736),Cultivated land
58,231,-2.7828569840875925,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-14.3 secs,Mapbox Satellite,,POINT(-2.782856984087592 11.285286630832445),Cultivated land
58,232,-2.7828569840875925,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-14.3 secs,Mapbox Satellite,,POINT(-2.782856984087592 11.285506867325736),Cultivated land
59,233,-5.235482288554947,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.6 secs,Mapbox Satellite,,POINT(-5.235482288554947 11.056149818218714),Cultivated land
59,234,-5.235482288554947,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.6 secs,Mapbox Satellite,,POINT(-5.235482288554947 11.0563702287117),Cultivated land
59,235,-5.235257709733887,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.6 secs,Mapbox Satellite,,POINT(-5.235257709733887 11.056149818218714),Cultivated land
59,236,-5.235257709733887,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-24 14:52,-16.6 secs,Mapbox Satellite,,POINT(-5.235257709733887 11.0563702287117),Cultivated land
60,237,0.019662123544253042,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,0.9 secs,Mapbox Satellite,,POINT(0.019662123544253 12.77006621668788),Prairies
60,238,0.019662123544253042,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,0.9 secs,Mapbox Satellite,,POINT(0.019662123544253 12.77028524045032),Prairies
60,239,0.019886702365313737,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,0.9 secs,Mapbox Satellite,,POINT(0.019886702365314 12.77006621668788),Prairies
60,240,0.019886702365313737,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,0.9 secs,Mapbox Satellite,,POINT(0.019886702365314 12.77028524045032),Prairies
61,241,1.5378149537062442,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-18.1 secs,Mapbox Satellite,,POINT(1.537814953706244 11.971586755563067),Cultivated land
61,242,1.5378149537062442,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-18.1 secs,Mapbox Satellite,,POINT(1.537814953706244 11.971806449837459),Cultivated land
61,243,1.5380395325273049,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-18.1 secs,Mapbox Satellite,,POINT(1.538039532527305 11.971586755563067),Cultivated land
61,244,1.5380395325273049,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-18.1 secs,Mapbox Satellite,,POINT(1.538039532527305 11.971806449837459),Cultivated land
62,245,-3.2502055106508045,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-2.8 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.399786738019586),Prairies
62,246,-3.2502055106508045,11.400006886244924,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-2.8 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.400006886244924),Treeds areas
62,247,-3.249980931829744,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-24 14:53,-2.8 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.399786738019586),Prairies
